id,genre_ids,poster_path,title,overview,release_date,popularity,original_title,backdrop_path,keywords,vote_count,video,adult,vote_average,original_language
274995,[35],/iGoLEC9bk9DwuyGEQJ2nL2znNUF.jpg,Mami Jarum Junior,"In this sequel, Mami Jarum has turned over a new leaf, but there is a new threat in the neighbourhood - Mami Jarum Junior (Rita). This time, it's Rita's turn to stir things up with her busy gossiping activities and she turns to Chombee to spread all the gossips. Rita even makes up stories on how Mami Jarum badmouthed Chombee before this and this results in a big fight between them. In between her gossiping activities, Rita still finds the time to look for a life partner for Chombee's son, Zaid and not forgetting, one for herself too. Meanwhile, Dato' Meera is also having problems with his two wives, Datin Nora and Syiqah. What will happen to them?",2003-05-29,1.270186,Mami Jarum Junior,/bbQlaiuaEt5qNmI7qToZ6QRqCpW.jpg,,0,False,False,0,en
274820,[18],/up5uYENpP0l4q6hyZx0UYDdzAoS.jpg,4 Minute Mile,A teenager overcomes odds to run a 4-minute mile race.,2014-06-05,1.270184,One Square Mile,/4jDNHSX0zupK5KDnXCZF0vTOHEG.jpg,"brother brother relationship,single parent,running,guitar,bar,river,gun,boat,ambulance,overdose,baseball bat,hope,beer,training,birthday party,police,high school,basketball,swimming pool,crab,death of father,shot in the back,blood,cigarette smoking,crying,train,bare chested male,drug addict,death,race,break in,dock,face slap,black eye,tire,limp,collapse,track star,stopwatch,running in water,former coach",20,False,False,5.3,en
26317,"[18, 99]",/wNKeDPX93Ks7c4n5EiYubeaMJHH.jpg,Man with a Movie Camera,"A man travels around a city with a camera slung over his shoulder, documenting urban life with dazzling invention.",1929-01-08,1.270159,Человек с киноаппаратом,/rPybgK3B5TkLC8PcqcvGC4bdKi3.jpg,,78,False,False,8,ru
124611,"[18, 10749]",/abql1beP6cyKaB6wRgW5SHItgsk.jpg,Time to Love,A poor painter falls in love with a photograph of a woman while at work in one of the massive villas on Istanbul's Princes' Islands.,1965-10-09,1.270143,Sevmek Zamanı,,,4,False,False,8,tr
272059,"[12, 36, 10752]",/vQm9MBxWuL2yIxFygGdg6wTh6Za.jpg,The Conquest of Istanbul,"The Turkish Sultan decides to send his armies in war against the remnant of the Roman Empire, Byzantine. All of his advisory council assent to the move with the exception of one aged councilor, who allies himself with the Byzantines, who kidnap the fiancée of the Turkis army leader. The Sultan orders the army leader, along with two others, to proceed to Byzantine for espionage purposes. There, they contact a couple sympathetic to the Turkish cause and, with their home as the base, gather information about the city's defenses. The Byzantines capture the couple and two of the Turks, leaving only the army leader to escape with the vital information. The Turks use it to make an easy conquest, ending the Roman empire, and creating the Ottoman empire.",1954-01-01,1.270131,İstanbul'un fethi,/v157jcCvFeet3u0r2hR35SvqGmw.jpg,,1,False,False,5,tr
5898,"[27, 28, 53, 878]",/A5EaTi63r7BDCbUZtjbKHmNpEZp.jpg,Brain Dead,"A psychological thriller from the writer of the original ""Twilight Zone!"" In a showdown of man vs. machine, Martin plunges into a chaotic nightmare trying to save his mind from the megalomaniacal corporation!",1990-01-16,1.270042,Brain Dead,/5cw1EaqRx51KKIiJsL80yUj8ZP9.jpg,"sex,showdown,experiment,nightmare,man,insanity,machine,psychological,save,corporation,lobotomy,megalomaniacal,chaotic,mind",16,False,False,5.8,en
448541,[18],/5UwTGNfGi13NVjtszp5VfWAd4wV.jpg,An Act of Defiance,"Apartheid is rampant in South Africa, 1963. When ten men are arrested on a farm in Rivonia for conspiring to commit sabotage and violent acts against the repressive S. African government, tenacious lawyer Bram Fisher steps up to the challenge as lead counsel. He soon finds that political leader Nelson Mandela is also on trial. Mandela urges his fellow defendants to plead not guilty and shine light on the systemic corruption against the African people. As the outcome of the trial looks bleak, Mandela gives his famous ""I'm Prepared to Die"" speech, discussing how the ANC's resistance is justified. But will Mandela's impassioned speech save these men's lives?",2017-04-13,1.270014,Bram Fischer,,,0,False,False,0,en
26842,"[12, 18, 28, 36]",/6zOWn1mtcSPfWekydQKbxnCyaTw.jpg,The Message,Handsomely-mounted historical epic concerns the birth of the Islamic faith and the story of the prophet Mohammed.,1977-03-09,1.269994,The Message,/hXOWCT2HjZSK7qM4Se7TBjbktZF.jpg,"islam,muslim,war,religion,historical fiction,mohammed",68,False,False,7.2,en
10640,"[28, 12, 878, 53]",/iEjhASpXJ1nLNT16wQCJYOAyn1.jpg,Futureworld,"Two years after the Westworld tragedy in the Delos amusement park, the corporate owners have reopened the park following over $1 billion in safety and other improvements. For publicity purposes, reporters Chuck Browning and Tracy Ballard are invited to review the park. Just prior to arriving at the park, however, Browning is given a clue by a dying man that something is amiss.",1976-08-13,1.269922,Futureworld,/5f0VCsSmMvv8TcwX5HfLGcICuch.jpg,"clone,journalist,android,killer robot,robot as menace,reporter,doppelganger,world domination",52,False,False,5.7,en
6058,"[28, 53]",/thMkesyVxyVzREKwndv9MnNtc05.jpg,The Patriot,"A deadly virus threatens to wipe out an entire Rocky Mountain town, leaving the town doctor to find some way to escape the soldiers who enforce the town's quarantine and devise an antidote. Matters take a more deadly turn after the physician is captured by a dangerously unstable band of militia extremists.",1998-07-10,1.269913,The Patriot,/8w1K6zZK3SM3Kh74iIxKNMoMmdr.jpg,,30,False,False,4,en
346641,"[18, 9648]",/n6fNYZtf18OcjdXrHA4WhZatp25.jpg,Der Nachtmahr,"It's summer. One endless, sexy party under the open sky. Tina and her friends are living the dream of a whole generation of decadent Berlin-party-kids. But after one excessive night she's haunted by a mysterious ugly creature in nightmares she has. The only person she talks about her fears to is her psychologist. His advice is to confront her fears and to reach out to the creature. At first Tina refuses but after she hears about her parents' plans to put her in a mental hospital she starts talking to the creature.  She slowly realizes that the creature is an incarnation of her fears and that it has the same feelings she does. Afraid of being called a freak she starts hiding the creature in her room. After a while she even gets close to it. It's almost like a relationship with a wild stray animal. For the first time in her life, it almost seems as if Tina has the courage to be herself. But then her parents and her friends see the creature…",2015-07-01,1.269906,Der Nachtmahr,/whF7j060SJKEyFG7XVWgwjL9w4c.jpg,"surreal,friendship,coming of age,creature",18,False,False,6.4,de
6949,"[35, 10749]",/x1rkdx7qQKC8lTqlM7EwkmDSXd8.jpg,"What's Up, Doc?","Two researchers have come to San Francisco to compete for a research grant in Music. One seems a bit distracted, and that was before he meets her. A strange woman seems to have devoted her life to confusing and embarrassing him. At the same time a woman has her jewels stolen and a government whistle blower arrives with his stolen top secret papers. All, of course have the same style and color overnight bag.",1972-03-09,1.269833,"What's Up, Doc?",/bhPrud4ZautSLPXlSiS5FYizFbj.jpg,"san francisco,chaos",58,False,False,7.1,en
86493,"[18, 10752]",/70bMeSIhqXEwLQefSIZPsjgMsGe.jpg,She Devils of the SS,"In the last days of WW2, women are volunteering from all over Germany to serve in the front lines by having sex with the brave Nazi soldiers. But when they start having sex with each other, things get complicated. Especially with the increasing danger from the revengeful Soviet army!",1972-12-31,1.269822,Fräuleins in Uniform,/hPO2fbyeLRyWbZzE31GyiLxSbE8.jpg,"sex,nudity,cult,adult humor",8,False,False,4.7,de
31405,[35],/sLqoLR1e9PsxiCrRrJovaI1mAau.jpg,Milk Brothers,Shaban is Ramadan's best friend whom he met whilst serving as a marine in the Ottoman navy forces. But things get really complicated when Ramadan falls in love with Shaban's milk sister,1976-02-01,1.26978,Süt Kardeşler,/8SPuIxjG1z5UVVmG8ZCNopnGJUD.jpg,,6,False,False,8.3,tr
259101,"[28, 16, 12, 14]",/2WiDwk7GXjfRbIKJJhWNyBAWOVf.jpg,Saint Seiya: The Hades Chapter - Elysion,"After the 12 Gold Saints sacrifice their lives to destroy the Wailing Wall, the Bronze Saints enter the deepest realm of the Underworld, Elysion, where they face off aganist Hades's two most powerful servants, The Twin Gods, Hypnos and Thanatos, before they can reach Hades for the final battle.",2008-08-03,1.26972,聖闘士星矢 冥王 ハーデスエリシオン編,/nZdJcFWNTvMM969pLslvExPxtW9.jpg,"hades,freedom,portal,gods,anime",6,False,False,6.1,ja
30671,"[18, 10770]",/86AptccbHf24POgItgrz2wKnfld.jpg,Born Innocent,"A constant runaway is given over to the care of the state and finds herself in a remand centre for girls. She is soon caught between the uncaring bureaucracy, the sometimes brutal treatment from her peers and her own abusive family, and only one care worker sees her potential to rise above her tragic circumstances.",1974-09-10,1.269695,Born Innocent,/uWQ1qEB1VvsVKWZNPe22d1JqPYF.jpg,"bureaucracy,prison,rape,runaway,riot,worker,state,brutality,teenager,family,tv movie,innocent,care,remand,peers",6,False,False,5.6,en
37498,"[28, 12, 53]",/mtIxRXrZRapLRw0OFsDpAO912vj.jpg,Knock Off,"Marcus Ray (Jean-Claude Van Damme), a sales representative for ""V SIX"" jeans, and his partner, Tommy Hendricks (Rob Schneider), are about to be busted for selling ""knock off"" jeans. Their American contact, Karan Leigh, who by the way is not only their employer but a CIA agent sent to find the mole in their operation, is threatening them with a jail term if they do not prove their innocence.",1998-09-04,1.269675,Knock Off,/jJgTuGkbKclNiVA6aNCUCfN55VL.jpg,"parking garage,freighter,fundraiser",49,False,False,4.8,en
16692,"[12, 28, 18]",/9KG8BHXfj0hyQm005vSMr5Co1iW.jpg,The Tale of Zatôichi,"The adventures of a blind, gambling masseur and master swordsman. Zatoichi targets a yakuza-controlled village, because war with a neighbouring town's smaller gang is brewing.",1962-04-18,1.269672,Zatôichi monogatari,/bzYg6Sir6odIR1goBCuUZ8Etatq.jpg,"samurai,film history,sword fight,zatoichi,criminal,ronin",28,False,False,7,ja
18913,[35],/ywIwJw7OVH2UOcqK69obv1DbJZ6.jpg,Betsy's Wedding,"Offbeat fashion student Betsy Hopper and her straight-laced investment-banker fiancé, Dylan Walsh, just want an intimate little wedding reception, but Betsy's father, Eddie, a Long Island construction contractor, feels so threatened by Jake's rich WASP parents that he blows the ceremony up into a bank-breaking showpiece, sending his wife, Lola, into a financial panic.",1990-06-22,1.269636,Betsy's Wedding,/pPZAxUYvHZI7X58gqXpWZFsg3Ej.jpg,"debt,wedding,gangster",9,False,False,4.4,en
436349,[18],/rOo44MDyKeyoqdsoXNLSRtLQnuD.jpg,Joaquim,"Brazil, 18th century. The colony of Portugal endures a decline in gold production. A Portuguese minority rules over a corrupt and autocratic society. Joaquim is an efficient soldier, famous for capturing gold smugglers. While waiting for his promotion to Lieutenant, he leaves for a risky mission in search of new gold mines - the only way to buy the freedom of Blackie, a slave he is in love with.",2017-04-20,1.269635,Joaquim,/uxj2FvVDhw2SHu9K1wi7lp5IBEc.jpg,,1,False,False,0,pt
67344,"[27, 28, 35]",/7TmpP996invqRn8UeeE7ouy4omz.jpg,Mr. Vampire 3,"The Vampire Master joins forces with another fellow priest (with his two pet ""ghosts"" along for the ride) to defeat an evil witch and her henchman, whose goals are to defeat the human race. The priests must also overcome the odds of the separation between humans and ghosts.",1987-01-01,1.269624,Ling huan xian sheng,,,3,False,False,8,en
42196,"[18, 27, 53]",/zcb0epES67afG4WqBAiwcQRz81v.jpg,The Bad Seed,"Young Rhoda Penmark is sweet, smart … and inherently evil! After a school chum dies during a picnic, no one suspects Rhoda, except the janitor of her apartment building. But when Rhoda's mother finds out that her own mother was a cold-blooded killer, she begins to suspect Rhoda might be the victim of some faulty genetics.",1956-09-12,1.269565,The Bad Seed,/3xaznu8b50dct9ekeCjX3dsmE2i.jpg,evil child,72,False,False,7.1,en
20391,"[18, 28, 35, 37, 10402]",/1wDiGBBhXStKy2674zDSEwxlBcw.jpg,Paint Your Wagon,"A Michigan farmer and a prospector form a partnership in the California gold country. Their adventures include buying and sharing a wife, hijacking a stage, kidnapping six prostitutes, and turning their mining camp into a boom town. Along the way there is plenty of drinking, gambling, and singing. They even find time to do some creative gold mining.",1969-10-15,1.269562,Paint Your Wagon,/vl54nByNhUuntO1DbILfBkrBvnE.jpg,"mining,prospector",50,False,False,5.6,en
82867,"[18, 10749]",/zUJsUJT7yzx8hHOI61VZFHtfzQU.jpg,The Venetian Woman,"Venice, sixteenth century. Giulio, a foreign gentleman spends a memorable night in the city where he meets and beds two beautiful women. They are Angela, a widowed lady, and Valeria, whose husband has left for Florence.",1986-04-04,1.269486,La Venexiana,/fSL8Ua2Otdf8VcCRp2DYTUZpM5g.jpg,erotic movie,1,False,False,5,it
50319,"[28, 18, 36, 10752]",/yjdKBmVDbrRMoWBmFldWo7qfEOv.jpg,Death and Glory in Changde,"Directed by Shen Dong and starring Ray Lui, An Yixuan and Yuan Wenkang, Death and Glory in Changde recalls one of the most cruel and controversial battles during China's War of Resistance Against Japanese Aggression (1937-45), Changde Battle, in November 1943.",2010-08-19,1.269455,Die Xue Gu Cheng,/yYhfqzpwvPbCllEILxujZFksYij.jpg,,1,False,False,5,zh
52284,[],/8ML32CmTz7kfoutEejotFuIWGRH.jpg,Aşk Tutulması,,2008-10-24,1.269452,Aşk Tutulması,/nRGOdVqBvS9Hf3TFu6Ms8uPkCaW.jpg,,3,False,False,5.2,tr
33502,"[18, 27, 53]",/5Xcpn3wMFrUzYzif8iMVkd7esvV.jpg,The Legend of Lucy Keyes,"Guy moves to an old farm in Princeton with his wife Jeanne Cooley and their two daughters, Molly and Lucy to build eight windmills to generate clean power to the city. The Cooley family has a cold reception in town, and while voting for the approval of the project, the old woman Gretchen Caswell votes against the construction with many followers and mentions the historic importance of the spot and the name of Martha. Jeanne researches and discloses that two hundred and fifty years ago, a girl called Lucy Keyes got lost in the woods and in spite of the efforts of her mother Martha Keyes and the locals, she was never found. When the ghost of Martha comes to the fields around their property calling for Lucy, Jeanne realizes that the legend is true and that there are many hidden secrets in that location.",2006-02-01,1.269432,The Legend of Lucy Keyes,/bomjQ4t9VFInXhBAmnKEC6SUAK9.jpg,,4,False,False,3.6,en
14145,"[14, 27]",/c5ier8MEKZcMgyY1zXpMowD7e42.jpg,Dark Floors,A man emerges with his autistic daughter and three others from a hospital elevator to find themselves trapped in the building with devilish monsters.,2008-02-06,1.269404,Dark Floors,/ym8jslFHVMfjLK9wDYc5akoHsjF.jpg,monster,41,False,False,4.5,en
27379,"[28, 12]",/kL0fQ9sLcAlF25AzCedZvPSwBx0.jpg,The Apocalypse Code,"Terrorist Jaffad Ben Zayidi steals four nuclear bombs from a sunken American submarine and hides them in four major cities throughout the world. The charges can be activated by an 11-digit code. Zayidi dies and his accomplice, nicknamed ""The Executioner,"" is about to blow up the bombs. The Executioner is chased by FSB, whose agent Marie has previously infiltrated Zayidi's team.",2007-10-02,1.269397,Код Апокалипсиса,/lH2JyawI2EgBh3VG5rYwhxSOE9N.jpg,,6,False,False,5.4,ru
416157,[],/6H0MZ2H2ywlB3qMxMNoKMfVuATB.jpg,The Labyrinth,"A collection of original shorts exploring the unknown, the unexplained, and the unimaginable.",2017-12-31,1.269384,The Labyrinth,,,1,False,False,0,en
15516,"[27, 53]",/pjxJtLjPMt7KvDvfJDUVxXT0Wxc.jpg,The Last House on the Left,"Mari and Phyllis go to the ""big city"" to see their favorite band BloodLust. Along the way they meet up with newly escaped convict Krug and his gang.",1972-01-01,1.269375,The Last House on the Left,/nvUyGrETZJA7WRqgeGfHmVneOfd.jpg,"rape,gun,birthday,concert,death of a child,kidnapping,marijuana,slasher,disembowelment,pond,video nasty",118,False,False,6,en
234627,[],/blGZ3CPEnCEPpE3DwFfcu1YmR2I.jpg,Wet Lust: 21 Strippers,Pinku from 1974.,1974-01-03,1.26937,Nureta yokujo: Tokudashi nijuichi nin,,,0,False,False,0,en
53344,"[10402, 99]",/1ahUkEywduJW9OBAvNp0WNGdGR7.jpg,Lemmy,"Over four decades, Motorhead frontman Lemmy  Kilmister has registered an immeasurable impact on music history. Nearly 65, he remains the living embodiment of the rock and roll lifestyle, and this feature-length documentary tells his story, one of a hard-living rock icon who continues to enjoy the life of a man half his age.  Shot on a combination of High Definition and Super 16mm film, ""Lemmy"" includes interviews with friends, family, bandmates past and present and such admirers/peers as Metallica, Slash, Dave Grohl (Nirvana/Foo Fighters), Ozzy Osbourne, Peter Hook (Joy Division/New Order), actor Billy Bob Thornton, wrestling superstar Triple H, Alice Cooper, Mick Jones of The Clash, and many more.",2010-03-15,1.269323,Lemmy,/9DmU4LiM0uzbwC78h6Vf0j1GWV.jpg,motorhead,26,False,False,7.4,en
47486,"[12, 14, 16, 878, 10751, 10769]",/gIMXOlJULA6j2BSfSqamV84YT66.jpg,Taro the Dragon Boy,"Patterned after Japanese art and silk screens, Taro, The Dragon Boy is an animated feature about Japanese mythology and cultures, focusing on Taro, a young boy who has to make a voyage to a distant lake to save his mother, who has been turned into a dragon.",1979-01-01,1.269299,Tatsu no ko Tarô,/5wkhUbDT2LCzcyduqLdiTbpr5jR.jpg,mythology,4,False,False,3.6,ja
89455,"[18, 10749]",/rLVUINSQvArwvVPnyB1Xu4dQRRv.jpg,360,"Inspired by Arthur Schnitzler's classic La Ronde, screenwriter Peter Morgan and director Fernando Meirelles' 360 combines a modern and dynamic roundelay of stories into one, linking characters from different cities and countries in a vivid, suspenseful and deeply moving tale of love in the 21st century. Starting in Vienna, the film beautifully weaves through Paris, London, Bratislava, Rio, Denver and Phoenix into a single, mesmerizing narrative.",2012-07-25,1.269298,360,/ixpfmgGUKY8AfXtaHl0s1gY0iAb.jpg,,62,False,False,5.6,en
66125,"[18, 35, 10751]",/kKvfHzfuZq2lub9NnM1OYJwNGiA.jpg,Red Dog,Based on the legendary true story of the Red Dog who united a disparate local community while roaming the Australian outback in search of his long lost master.,2011-08-04,1.269292,Red Dog,/A8pTsx0emucHHZQwLxnsOKzzAlK.jpg,"dancing,beach,cemetery,marriage proposal,chicken,grave,beer,bus driver,australia,speech,love,grief,search,landlord,shark,great white shark,dog,man in swimsuit,death,speedo,dust,musical number,trailer,dead dog,undershirt,mourning,graveyard,flirting,barking dog,poisoned,poisoning,based on true events,sunset,australian outback,dog missing,dog cat friendship,jaws,dying dog,train tracks,poisoned dog,dunken musical number,dog food",68,False,False,7.1,en
361417,"[28, 18, 12]",/soHT4mlvzGtyyraSSOhoEqSlXBy.jpg,Çilek,,2014-09-19,1.269289,Çilek,/6O8pelmtio2LZX1ierrnt7z2tPy.jpg,,0,False,False,0,tr
27318,"[14, 27, 35]",/3H3cvVzlTddpnywZ4ytreMc98Pz.jpg,Jack Frost,"Serial killer is genetically mutated in car wreck on the way to his execution. After which, he becomes a murdering snowman hell-bent on revenge for the sheriff who caught him.",1997-11-18,1.269239,Jack Frost,/i9ETP34tzNfNsLD0rJ51y8YPbkj.jpg,"snowman,serial killer",42,False,False,5.3,en
19933,"[14, 12, 16, 35, 10751, 10402]",/7fXHlMCWiCOKNupjmMfjN3Eh8BL.jpg,The Brave Little Toaster,"A group of dated appliances find themselves stranded in a summer home that their family had just sold decide to, a la The Incredible Journey, seek their young 8 year old ""master"". Children's film which on the surface is a frivolous fantasy, but with a dark subtext of abandonment, obsolescence, and loneliness.",1987-07-09,1.26923,The Brave Little Toaster,/vO62VmEhCxMGrWkEcsAe77KABkD.jpg,"growing up,coming of age,lost,journey,personification,inanimate objects coming to life,toaster",77,False,False,6.7,en
319910,"[53, 9648, 18, 80]",/daZNvU3adIzbk8p4KhnyNCRzYnJ.jpg,Broken Horses,"The bonds of brotherhood, the laws of loyalty, and the futility of violence in the shadows of the US Mexico border gang wars.",2015-03-15,1.269227,Broken Horses,/5Zv67sg3z8P71dBPFl2XLOJu1LW.jpg,,8,False,False,5.1,en
43279,"[28, 18, 10769, 10752]",/jjzA79tfUNIDgLUKLgGaLv6sNpS.jpg,Attack Force Z,"Tim Burstall directs then-up-and-comers Mel Gibson and Sam Neill in this action-packed Cannes Film Festival selection about the grim realities of World War II, a gritty drama based on actual events. Sent to rescue survivors from the site of a plane crash in the South Pacific, Capt. P.G. Kelly (Gibson) and his elite squad of Australian commandos must keep tabs on a defecting Japanese official who could hold the secret to peace.",1982-06-10,1.269156,Attack Force Z,/zrgtSfylqiyoKMqw726ZjwmnbcS.jpg,"mission,commando,commando mission",4,False,False,4.5,en
40348,[18],/edm41nKUbIpufsIcmB6sc5nrkE8.jpg,Black Emanuelle,"In her first onscreen adventure, journalist/photographer Mae Jordan (known to her readers as ""Emanuelle"") travels to Africa on assignment. Questions of her own racial and sexual identity come to a head as she observes the troubled marriage of her hosts, Ann and Gianni Danieli. Matters are complicated further when Emanuelle finds herself in affairs with both of them, after which she flees Africa, only to be persued by Gianni, who had earlier rejected her and ridiculed her advances.",1975-11-27,1.269149,Emanuelle nera,/sEix0wkLv5USFCxDI0Vauwx1eTi.jpg,"female nudity,africa,sex,photographer,lesbianism,voyeur,erotic movie",10,False,False,4.1,it
211381,[53],/3SNAb6ED3i50P9Ej7Qm9RaMRNO3.jpg,Machine Head,Three college girls staying at an isolated home for spring break suddenly find themselves terrorized by a maniac on the road.,2013-08-01,1.269146,Machine Head,/mr8e91QeIJTjlCQVLokEMfABcFx.jpg,,5,False,False,4.6,de
