id,genre_ids,poster_path,title,overview,release_date,popularity,original_title,backdrop_path,keywords,vote_count,video,adult,vote_average,original_language
10187,"[18, 35]",/rdFvFBm7POklOuXnnM8cMVHgpH5.jpg,Swing Vote,"In a remarkable turn of events, the result of the presidential election comes down to one man's vote.",2008-08-01,1.616554,Swing Vote,/6jbYjoL3PsNl63XMZO81OicwPBz.jpg,"u.s. president,president elections,fox news",55,False,False,5.7,en
52001,"[27, 18, 53]",/275Ri3oRoi0HRX8OFKF4QewQu4g.jpg,Citadel,"Citadel tells the story of widower and single father Tommy Cowley, a man inflicted with chronic agoraphobia since the day his wife was attacked. He was unable to protect her. He lives in Edenstown, the council estate from hell. Here he finds himself terrorized by a gang of syringe wielding feral children, who are intent on taking his baby daughter. With the help of a kind Nurse and a renegade Priest, Tommy learns the nightmarish truth surrounding these hooded children. He also learns that to be free of his fears, he must finally face the demons of his past and enter the one place he fears the most - The abandoned Tower block known as the Citadel",2012-07-11,1.616346,Citadel,/1wjxFuMu1oGe6TA5J0zZOCYlz27.jpg,agoraphobia,42,False,False,5,en
10360,"[18, 36]",/397BUdT1bIt9tICgq7wSbF05Dsy.jpg,Hunger,"The story of Bobby Sands, the IRA member who led the 1981 hunger strike in which Republican prisoners tried to win political status. It dramatises events in the Maze prison in the six weeks prior to Sands’ death.",2008-05-15,1.616299,Hunger,/uehtFb2tQ867k2cD9rnAcs2XZI1.jpg,"prison,prisoner,hunger,hunger strike,northern ireland",235,False,False,7.1,en
447335,[35],/xS0A9NpEPHGdo5Moi7EXXcVeFHc.jpg,Lasciati andare,"Elia, a depressed jewish psychoanalyst, one day meets Claudia, a young and eccentric personal trainer.",2017-04-13,1.616284,Lasciati andare,/8jBO7zhBC7HDA6czGTNM3qyuFgQ.jpg,friendship,0,False,False,0,en
16999,"[18, 14, 12]",/u9hbLOJW0mvM16uzuhvJa5nbt0B.jpg,Fire and Ice: The Dragon Chronicles,Princess Luisa and knight Gabriel must face a dragon to save their kingdom.,2008-09-18,1.616148,Fire and Ice: The Dragon Chronicles,/k3tGfBfqtYMdQx1CkbWrQxtpl3N.jpg,"fire,kingdom,knight,dragon,king",18,False,False,4.7,en
10705,"[10752, 18, 36, 28, 10749]",/9k34jK0UlAqcbPCgY3Ny7CMwXZL.jpg,Henry V,Gritty adaption of William Shakespeare's play about the English King's bloody conquest of France.,1989-10-05,1.616044,Henry V,/iP83leBh9uLp0HwUEV8fwNZFrUP.jpg,"shakespeare,hero,kingdom,war,based on play,gritty,medieval,king of england",53,False,False,7.2,en
41801,"[18, 10749]",/1BpcbWgw6sX1oTb4M0qgGUPljwg.jpg,Female Perversions,"An ambitious female attorney wallows in excess and meaningless sex with both male and female partners, while dealing with her personal life problems including helping her kleptomaniac sister.",1996-01-22,1.615965,Female Perversions,/4QZnAr5Np666pfN8n11p2zVoTqV.jpg,"judge,daydream,sister,rope,independent film,lesbian,insecurity,incest,crucifix,lipstick,tightrope,cutter,peony,mastercard,woman director",9,False,False,5.7,en
32643,"[14, 12, 35, 10751]",/hxyUxikaL7Zr7uXh2MRDbQlGVda.jpg,The Love Bug,"The film opens with narration by Jim Douglas and ""memory"" clips from the first film. The narration ends saying Herbie is now owned by an arrogant Scotsman named Simon Moore III (John Hannah), who abuses and insults Herbie until Herbie comes last in a race, not wanting to obey Simon. Furious, Simon sends Herbie to the junkyard. Meanwhile, Hank Cooper (Bruce Campbell), a mechanic in a small garage, is told to enter a race and persuaded to acquire Herbie. The judges are Donny Shotz (Micky Dolenz), a car enthusiast; Alex (Alexandra Wentworth), an old flame of Hank's; and Simon. When Herbie and Hank have won the race, Alex questions Hank, and he gives her a ride, wherein Herbie takes them to an isolated road. Meanwhile, Simon finds the engineer who created Herbie: Dr. Gustav Stumpful (Harold Gould), and requests a second such car: an evil, black edition, whom Simon names Horace.",1997-11-29,1.615963,The Love Bug,/5gVW10zlcAHA9syJdLRPuM3Ch7g.jpg,"tv movie,evil bug",17,False,False,5.1,en
20181,"[28, 18, 10752]",/gkKJujk8aCyfxxLsXrJjvq865Jt.jpg,Tunnel Rats,During the Vietnam War [1959-1975] a special US combat unit is sent out to hunt and kill the Viet Cong soldiers in a man-to-man combat in the endless tunnels underneath the jungle of Vietnam. Suicide squads of a special kind.,2008-05-31,1.615847,Tunnel Rats,/jZ3qXYed8UXUiY15iGRXGi3kGWe.jpg,,16,False,False,4.8,en
9573,"[80, 18, 9648, 53]",/hCwQIgDpwwJxLy6u6LAptuv3fWR.jpg,Blood Work,"Still recovering from a heart transplant, a retired FBI profiler returns to service when his own blood analysis offers clues to the identity of a serial killer.",2002-08-04,1.615817,Blood Work,/mLkGVDK32I9OKOUU7PMLkTxKMfI.jpg,"houseboat,heart,investigation,police,ex-cop,suspense,heart transplant,fbi profiler",152,False,False,6,en
395797,"[28, 27]",/cRCWjrtguXuD5nrA3D3Clnk0nYW.jpg,The Horde,"The film follows John Crenshaw as he accompanies his girlfriend and her students on a weekend nature-photography expedition deep into the woods. What should be an educational and fun-filled weekend turns into horror as the group is besieged by an unspeakable evil - a horde of hideously disfigured, mutated humans with an insatiable taste for blood. As things go from bad to worse, Crenshaw becomes their only hope if they are going to get out alive.",2016-05-06,1.615749,The Horde,/y2iCUN6S3Cue647RI5bZijEga1G.jpg,"martial arts,navy seal,cannibal,mutants",10,False,False,4.5,en
48266,[18],/5hFX9y3WIANslPVeE0ZL9AwZZEa.jpg,Ma mère,"Based on George Bataille's posthumous and controversial novel: When his father dies, a young man is introduced by his attractive, amoral mother to a world of hedonism and depravity.",2004-05-19,1.615541,Ma mère,/7HU30Q1ShECYi4tTJ95Y5QMxXmJ.jpg,"mother,sex,based on novel,nightclub,nudity,exploitation,public,father,hedonism,exhibitionism,voyeur,attractive,depravity,new french extremism",20,False,False,3.8,fr
2752,"[35, 10749]",/bIyZfvT4kwfR6pus69kpbQKIokJ.jpg,40 Days and 40 Nights,"Matt Sullivan's last big relationship ended in disaster and ever since his heart's been aching and his commitment's been lacking. Then came Lent, that time of year when everybody gives something up. That's when Matt decides to go where no man's gone before and make a vow: No sex. Whatsoever. For 40 straight days. At first he has everything under control. That is until the woman of his dreams, Erica, walks into his life.",2002-03-01,1.615512,40 Days and 40 Nights,/2TMVAc7QsLWCEUdLxHEU7LGGmjl.jpg,"sex addiction,laundromat",241,False,False,5.2,en
15067,"[28, 12, 35, 37]",/xPCW8yNfDMQVIJhLHfVbI4MFHZr.jpg,"The Good, The Bad, The Weird","The story of three Korean outlaws in 1930s Manchuria and their dealings with the Japanese army and Chinese and Russian bandits. The Good (a Bounty hunter), the Bad (a hitman), and the Weird (a thief) battle the army and the bandits in a race to use a treasure map to uncover the riches of legend.",2008-07-16,1.615486,"좋은 놈, 나쁜 놈, 이상한 놈",/z4ccpsGv1xdCALl3red132bMpmC.jpg,"gunslinger,gun",159,False,False,7,ko
244610,"[27, 53]",/dFwIg3PayhPpIzOZK1bNt8KBokk.jpg,The Den,A young woman studying the habits of webcam chat users from the apparent safety of her apartment witnesses a brutal murder online and is quickly immersed in a nightmare in which she and her loved ones are targeted for the same grisly fate as the first victim.,2013-12-12,1.615473,The Den,/7mVX06snb7FBuesr5LF9g4qXLVr.jpg,"police,suspense,kidnapping,invasion of privacy,hacking,thesis,found footage,online chat,deep web",100,False,False,6.2,en
1380,[18],/aXFBVIY2i3HETfBGvRojg3RRt3C.jpg,Gleaming the Cube,The cult classic 80’s B-film where the slacker skateboarder gets off his butt and cases down criminals. A skateboarding boy named Brian played by Christian Slater has a pretty normal life until his brother dies. The cops think it’s a suicide yet he won’t believe it and follows some Vietnamese guys he thinks did it when he gets into a lot of trouble and has to ride his skateboard to save the day.,1988-03-11,1.615402,Gleaming the Cube,/ad3zVcsQNttAwcNeWjaMn4rJpMg.jpg,"skateboarding,los angeles,skateboard",25,False,False,5.4,en
44716,[18],/qxCTUrnC5ZdsKQepBMPt09ihse.jpg,In a Better World,"The lives of two Danish families cross each other, and an extraordinary but risky friendship comes into bud. But loneliness, frailty and sorrow lie in wait.",2010-08-26,1.615344,Hævnen,/dRYExZYBDQ2yFznVXMiZ2x5g01o.jpg,"africa,friendship,bully,hospital,woman director",100,False,False,7.3,da
382475,[18],/1HoULoDol45qOr4LiKBwJdfU1pr.jpg,The Pass,"Two young professional soccer players share a hotel room the night before their first big game. Out of nowhere, one kisses the other. The impact of this 'pass' reverberates through the next ten years of their lives - a decade of fame and failure, secrets and lies, in a sporting world where image is everything.",2016-03-16,1.615322,The Pass,/mpHakItfeVbjvSHp27cf18T8UzH.jpg,"gay,homophobia,gay kiss,professional soccer player,homosexuality,based on play,gay interest,closeted homosexual,soccer,gay sex,homosexual,homophobe,homoeroticism,lgbt,gay subtext,homosexual subtext,homophobic",8,False,False,8.4,en
323272,[18],/ufyybGW3q0wbATNg03geeSEdsDo.jpg,War Room,"The family-friendly movie explores the transformational role prayer plays in the lives of the Jordan family. Tony and Elizabeth Jordan, a middle-class couple who seemingly have it all – great jobs, a beautiful daughter, their dream home. But appearances can be deceiving. In reality, the Jordan’s marriage has become a war zone and their daughter is collateral damage. With the help of Miss Clara, an older, wiser woman, Elizabeth discovers she can start fighting for her family instead of against them. Through a newly energized faith, Elizabeth and Tony’s real enemy doesn’t have a prayer.",2015-08-28,1.615285,War Room,/gBjs3r2FmcmyG2chxwuVbRgWtIm.jpg,christian,73,False,False,6.6,en
435366,"[80, 28]",/liohzd8wII3vyeolpUtgp29sXfB.jpg,Fabricated City,"In real life, Kwon Yoo is unemployed, but in the virtual game world he is the best leader. Kwon Yoo is then framed for a murder. With the help of hacker Yeo-Wool, he tries to uncover the truth behind the murder case.",2017-02-09,1.615153,조작된 도시,/cNnb2gQ7lEoGFKoaYx2KtBuKnG9.jpg,"video game,murder,gamer",2,False,False,9,ko
42888,"[35, 18, 10749]",/5gwKI65TnSAT9PI2iFWZXpmTZ3C.jpg,How Do You Know,"After being cut from the USA softball team and feeling a bit past her prime, Lisa finds herself evaluating her life and in the middle of a love triangle, as a corporate guy in crisis competes with her current, baseball-playing beau.",2010-12-17,1.615015,How Do You Know,/yxgAcVuXTiPSNG6sFZDnX1Cfo0.jpg,"love triangle,baseball,athlete,aftercreditsstinger",176,False,False,4.9,en
1394,"[18, 10749]",/xopaNXZrNjvpVgYrUWTtGhb3Ylu.jpg,Nostalghia,"The Russian poet Andrei Gorchakov, accompanied by guide and translator Eugenia, is traveling through Italy researching the life of an 18th-century Russian composer. In an ancient spa town, he meets the lunatic Domenico, who years earlier had imprisoned his own family in his house for seven years to save them from the evils of the world. Seeing some deep truth in Domenico's act, Andrei becomes drawn to him. In a series of dreams, the poet's nostalgia for his homeland and his longing for his wife, his ambivalent feelings for Eugenia and Italy, and his sense of kinship with Domenico become intertwined.",1983-05-01,1.614976,Nostalghia,/9vGtpyZnQS58LAG6T8r7dsqW9FX.jpg,"italy,water,crisis,madness,immolation,dreams,memories",55,False,False,7.2,ru
25716,"[35, 28, 53]",/xHRzuBpohTCQ8ve0PB2oxujLuE5.jpg,Crows Zero II,"Genji and his victorious G.P.S. alliance find themselves facing down a new challenge by the students of Hosen Academy, feared by everyone as 'The Army of Killers.' The two schools, in fact, have a history of bad blood between them. And the simmering embers of hatred are about to flare up again, burning away any last remnants of the truce they had so rigorously observed until now.",2009-04-11,1.614862,クローズ ZERO II,/myv1ClDRhzixV2KZJGrYCNkOmPn.jpg,rivalry,25,False,False,7.3,ja
81332,"[10751, 10770, 10749]",/yDNzZCinSSrTRPn0bjeiOjfoU6P.jpg,A Christmas Kiss,"Wendy Walton is the best designer in Boston... but no one knows it yet. Hoping to kick-start her career, Wendy has left work with the local theatre to take a job as an assistant to Priscilla Hall, the most prestigious designer in the city. Ms. Hall works Wendy around the clock, which is how Wendy finds herself trapped in an elevator late one night with an incredibly handsome stranger. Wendy and the mystery man share an impulsive, romantic, life changing kiss before the doors open and Wendy runs out, leaving him behind. The next day at work, Wendy answers the door to find the handsome gentleman standing in front of her.",2011-11-12,1.614851,A Christmas Kiss,/lDOevSDknYgQALszn22PcAEcUGT.jpg,"holiday,christmas",30,False,False,5.9,en
21733,"[28, 35, 10749]",/osuGMsCGHytDgriDE80ZIy2luNN.jpg,Dragons Forever,"Jackie Chan stars as a hot-shot lawyer hired by a Hong Kong chemical plant to dispose of opposition to their polluting ways. But when he falls for a beautiful woman out to stop the plant, Jackie is torn in a conflict of interest and asks his trusty friends Samo and Biao to help out at least until they discover the true purpose of the plant.",1988-02-11,1.614538,Fei lung mang jeung,/cwVlVPtY49ZWkagLdbySaHVenWq.jpg,"martial arts,kung fu,fight,court case,garbage,beautiful woman,lawyer,trial,gangster,art",31,False,False,7.2,en
118406,"[14, 16, 28, 12]",/yJv9pLKJ6QzxgKMjuPmLl4JhcHu.jpg,Naruto Shippuden the Movie: Road to Ninja,"Sixteen years ago, a mysterious masked ninja unleashes a powerful creature known as the Nine-Tailed Demon Fox on the Hidden Leaf Village Konoha, killing many people. In response, the Fourth Hokage Minato Namikaze and his wife Kushina Uzumaki, the Demon Fox's living prison or Jinchūriki, manage to seal the creature inside their newborn son Naruto Uzumaki. With the Tailed Beast sealed, things continued as normal. However, in the present day, peace ended when a group of ninja called the Akatsuki attack Konoha under the guidance of Tobi, the mysterious masked man behind Fox's rampage years ago who intends on executing his plan to rule the world by shrouding it in illusions.",2012-07-28,1.614462,Road to Ninja: Naruto the Movie,/pba0SuEN23ySHj2UoPb1ROL4ZBi.jpg,"japan,fantasy,village,love,ninja,animation,naruto shippuuden,another dimension,fighting,teenager,pervert,dead parents,anime,throwing star,naruto,onsen",59,False,False,7.4,ja
93828,"[28, 12, 80]",/jUQfV0gMwlhVdFF2R4tP0iswnWp.jpg,Welcome to the Punch,"When notorious criminal Jacob Sternwood is forced to return to London, it gives detective Max Lewinsky one last chance to take down the man he's always been after.",2013-03-15,1.61427,Welcome to the Punch,/8H21Fq1iki6xNIUFjZQJilvIzxC.jpg,,251,False,False,5.6,en
1791,"[18, 10749]",/ln8Ip9Etw4jxzxSuXSTwFqsfsSY.jpg,The Piano Teacher,"Erika Kohut, a sexually repressed piano teacher living with her domineering mother, meets a young man who starts romantically pursuing her.",2001-05-14,1.613983,La Pianiste,/mNXNFlZXeJYSqTGIiweEaMxGYfO.jpg,"mother,sex,based on novel,nudity,fantasy,fetish,masochism,power,victim,music,concert,love,controversial,teacher,student,pianist,attraction,desire,submissive,voyeur,domineering",132,False,False,7.1,fr
19997,"[18, 53]",/tPmeDXhF7dNgntoaaxCl6SoMZw3.jpg,Niagara,"Rose Loomis and her older, gloomier husband, George, are vacationing at a cabin in Niagara Falls, N.Y. The couple befriend Polly and Ray Cutler, who are honeymooning in the area. Polly begins to suspect that something is amiss between Rose and George, and her suspicions grow when she sees Rose in the arms of another man. While Ray initially thinks Polly is overreacting, things between George and Rose soon take a shockingly dark turn.",1953-01-21,1.613841,Niagara,/okIOVN3tvtoOg5H9xAkGNEXrrop.jpg,"clock tower,infidelity,self-defense,waterfall,delirium,murder,morgue,tour guide,fear,pursuit,hitchcockian,screaming,unconsciousness,film noir,adultress",61,False,False,6.7,en
253611,"[18, 28]",/m6e9j2pV6tS76uqT2frTvLCOtIS.jpg,Ekis:  Walang Tatakas,"A reluctant kidnapper tries to leave his life of crime behind in this sexy thriller. Gene works for the local underworld syndicate but always treats his abductees with kindness. He begins a dangerous affair with ex-bar girl Dolor, who's routinely beaten by her rich husband. When the cops move in on Gene's gang and Dolor's husband winds up dead, the couple flees with the law and their enemies in hot pursuit.",1999-07-28,1.613764,Ekis:  Walang Tatakas,,"philippines,softcore,erotica,pinoy",0,False,False,0,en
45964,"[27, 53]",/nFnR37y5iUOYpYmBB2fLtYUsiKH.jpg,When a Stranger Calls,"A psychopathic killer terrorizes a babysitter, then returns seven years later to menace her again.",1979-10-26,1.61373,When a Stranger Calls,/fAHaJJCrW8AlQTuTRYD3rAdut5k.jpg,"babysitter,suspense,phone call",41,False,False,6.2,en
271116,[18],/uiPPB6qy8UThYklnklyjoPBoGLG.jpg,Devil Angel,"Chi Kit worked in a stock company. One day, the stock market crashed and Chi Kit ran into bankruptcy. He called his girlfriend Siu Suen and told her everything. Siu Suen loved Chi Kit so much that she took all her savings and ran away with him to Singapore to hide away from their debts. Unfortunately, Chi Kit met a wealthy woman with an interesting proposal, and it changed everything.",1995-11-09,1.613668,Mo gui tian shi,/mlqai6F4AoryLQuoV9zaSGWbZj3.jpg,"adultery,gigolo,extramarital affair",0,False,False,0,cn
22201,"[28, 37]",/lRmGvIWwEWle84zM6XzfcB4jgFu.jpg,Gunfight at the O.K. Corral,Lawman Wyatt Earp and outlaw Doc Holliday form an unlikely alliance which culminates in their participation in the legendary Gunfight at the O.K. Corral.,1957-05-30,1.613581,Gunfight at the O.K. Corral,/vxLJVQ6HgWV5Dpoio7bmUmbyYSn.jpg,"wyatt earp,historical figure,doc holliday,two guns belt",44,False,False,6.9,en
13345,"[14, 12]",/ws3M1O9YM8pyGkTbpQjxOxjae1K.jpg,A Chinese Odyssey Part One: Pandora's Box,"Fantasy adventure about the arrival of Buddhism in China. When the Goddess of Happiness tosses the Longevity Monk and his disciples out of heaven (because the Monkey King tried to attain immortality), the Monkey King is reincarnated as the Joker. He now spends his time chasing two jealous women. When one of them is dying, the Joker goes back in time in an attempt to save her.",1995-01-21,1.613508,西遊記第壹佰零壹回之月光寶盒,/zDdQXhNYeuCldqPkcZ8l5fqzP4R.jpg,martial arts,67,False,False,7.6,cn
18519,[12],/x7XV6aRUle4sBGMxZixqnfBtbGG.jpg,Free Willy 3: The Rescue,"Willy the whale is back, this time threatened by illegal whalers making money off sushi. Jesse, now 16, has taken a job on an orca-researching ship, along with old friend Randolph and a sarcastic scientist, Drew. On the whaler's ship is captain John Wesley and his son, Max, who isn't really pleased about his father's job, but doesn't have the gut to say so. Along the way, Willy reunites with Jesse",1997-08-08,1.613423,Free Willy 3: The Rescue,/309vBDYOFxHhUddCssyRw5kdpEn.jpg,"ship,whale,friends,killer whale,whaler",52,False,False,5.5,en
52015,"[18, 27, 28, 53, 878]",/xohrZtjqSsP5hWK5J3dn8YyelKY.jpg,Stake Land,"Martin was a normal teenage boy before the country collapsed in an empty pit of economic and political disaster. A vampire epidemic has swept across what is left of the nation's abandoned towns and cities, and it's up to Mister, a death dealing, rogue vampire hunter, to get Martin safely north to Canada, the continent's New Eden.",2010-09-30,1.613395,Stake Land,/6lBB6bYjnQe0mPQTn1sJBkTux1l.jpg,"male nudity,canada,vampire",228,False,False,6.2,en
10045,"[28, 53, 878]",/4mxGgU8aUxjjv1E0Zoww061WdWB.jpg,District B13,"Set in the ghettos of Paris in 2010, an undercover cop and ex-thug try to infiltrate a gang in order to defuse a neutron bomb.",2004-11-09,1.613346,Banlieue 13,/jBXFaflksx1S5IYXgXc1sRBYj3V.jpg,"paris,vororte,dystopia,parkour",448,False,False,6.5,fr
277839,[35],/p7TFdcE2E9aqwqKMxQEPZZxDjv8.jpg,"Good Guys Go to Heaven, Bad Guys Go to Pattaya","Franky and Krimo dream of leaving the grey grime of their neighborhood behind and of traveling to the famous and diabolical Thai beach resort of Pattaya. To get there cheaply, the two friends have the crazy idea of registering, unbeknownst to him, the local little person for the Thai Dwarf Boxing World Championship. But what was supposed to be a dream vacation will transform into the most insane and dangerous adventure of their lives.",2016-02-24,1.613032,Pattaya,/gvl72EyNsqDihs4QwtsKEp3W5yO.jpg,,116,False,False,5.2,fr
662,"[10749, 878]",/2woVot4i5Yo8RYyfnSgdhH7WEQZ.jpg,La Jetée,"Time travel, still images, a past, present and future and the aftermath of World War III. The tale of a man, a slave, sent back and forth, in and out of time, to find a solution to the world’s fate. To replenish its decreasing stocks of food, medicine and energies, and in doing so, resulting in a perpetual memory of a lone female, life, death and past events that are recreated on an airport’s viewing pier.",1962-02-16,1.612974,La Jetée,/aORL5T96ncTUkLS64o8zf7gCgcz.jpg,"paris,deja vu,atomkrieg,airport,experiment,museum,radioaktivity,paris orly,childhood memory,time travel,survival,french new wave",121,False,False,7.8,fr
102629,"[12, 18, 28, 53]",/Air30M1LBeqGqyEk6GOFzy4sOQa.jpg,El Gringo,"A man crossing into Mexico with a satchel of $2,000,000 – and a bloody past – suddenly finds himself under attack in the sleepy town of El Fronteras.",2012-05-10,1.612927,El Gringo,/lheqEKDmcVtgORpJ8lHLansFhqc.jpg,"small town,outlaw,gunfight,violence,cowboys,cowboy hat,neo-western,neo-noir",37,False,False,5,en
342927,"[878, 28, 27]",/1zb7a8zejYOSbwoAXwC5CPosYRR.jpg,3-Headed Shark Attack,"The world’s greatest killing machine is three times as deadly when a mutated shark threatens a cruise ship. As the shark eats its way from one end of the ship to the next, the passengers fight the deadly predator using anything they can find.",2015-07-20,1.612885,3-Headed Shark Attack,/cltrOeOpSv1T1wx2o4jo1zGNRDO.jpg,"monster,mutation,machete,shark,mutant animal,booze cruise",30,False,False,4,en
11497,"[18, 16, 10751, 35, 14]",/fb6CRpryYQB5eqjohSnLbjHxJQK.jpg,All Dogs Go to Heaven,"When a casino owning dog named Charlie is murdered by his rival Carface, he finds himself in Heaven basically by default since all dogs go to heaven. However, since he wants to get back at his killer, he cons his way back to the living with the warning that doing that damns him to Hell. Once back, he teams with his old partner, Itchy to prep his retaliation. He also stumbles on to an orphan girl who can talk to the animals, thus allowing him to get the inside info on the races to ensure his wins to finance his plans. However, all the while, he is still haunted by nightmares on what's waiting for him on the other side unless he can prove that he is worthy of Heaven again.",1989-11-17,1.612655,All Dogs Go to Heaven,/46rKRjko3K3nxbmsB0lh4Z2WyUq.jpg,"new orleans,heaven,german shepherd,second chance",174,False,False,6.3,en
11357,"[27, 53]",/oudmrV1WljSJMpgwq6K4VzbIMMK.jpg,Halloween 4: The Return of Michael Myers,"The legend of that creepy masked-man, Michael Myers, comes to life once again in this fourth installment of the successful horror franchise. This time, it's Michael's niece, Jamie, who can't seem to escape her crazy uncle. With Michael on the loose, Jamie enlists the help of good old Dr. Loomis to stop the murderer. This time, though, there seems to be no end to Michael's madness.",1988-10-21,1.612653,Halloween 4: The Return of Michael Myers,/muJ6Xyph0ESuBpcE0JXUGGB4nCX.jpg,"sheriff,scissors,ambulance,halloween,twist,knife,sequel,murder,serial killer,masked killer,blood,niece,evil,michael myers,october",152,False,False,5.9,en
338387,"[35, 18]",/uH3EFVyC9WiqsP1tg9MpZV0cAz.jpg,Youth in Oregon,"A man is tasked with driving his embittered 80-year-old father-in-law cross country to be legally euthanized in Oregon, while along the way helping him rediscover a reason for living.",2017-02-03,1.612638,Youth in Oregon,/899JrCvrM6RFeIViMcQfsregz4Z.jpg,"oregon,cross country,reason for living,euthanized",7,False,False,8,en
