id,imdb_id
181283,1014763
10882,0053285
300693,3859076
13186,0804555
9355,0089530
85350,1065073
11347,0095488
410117,4291600
2667,0185937
941,0093409
263472,3605418
4327,0160127
291351,3450900
1562,0463854
433,0058331
2832,0309698
7980,0380510
100042,2096672
49013,1216475
320288,6565702
83666,1748122
496,0443453
9737,0112442
23827,1179904
1371,0084602
65086,1596365
97370,1441395
258480,2402927
188222,1674771
270774,2238032
544,0129387
36593,0110622
65,0298203
274854,1618442
44912,1133985
312221,3076658
87502,1907668
280996,3168230
10096,0337563
698,0079574
20766,0898367
13460,0483607
36648,0359013
80274,1731141
253,0070328
34544,0429493
4982,0765429
39254,0433035
6637,0465234
234004,2865120
27,0411705
196,0099088
193756,1091191
80278,1649419
9595,0102059
853,0215750
1631,0135024
8413,0119081
228970,2305051
1278,0309987
253406,3397754
103663,2106476
813,0080339
11253,0411477
334,0175880
13486,1104123
9398,0196229
9008,0140352
567,0047396
9453,0080491
227973,2452042
51540,1499658
1927,0286716
14560,1114740
2454,0499448
11322,1152836
68734,1024648
9532,0195714
9801,0317198
96,0092644
2976,0427327
667,0062512
152,0079945
1911,0120657
309886,3647498
436401,6682134
1597,0212338
58431,1374989
9335,0388482
9869,0105112
381341,4901306
1991,1028528
8871,0170016
9322,0100263
18311,0101258
41733,1231583
7345,0469494
6950,0114069
9495,0109506
47964,1606378
27576,0944835
284427,3042408
5876,0884328
371645,4698684
350,0458352
169,0100403
323677,3499096
81452,1439456
8699,0357413
146198,1712261
9762,0462590
571,0056869
149,0094625
117251,2334879
7457,0426883
9567,0314353
301365,1974419
1443,0159097
206487,2397535
9357,0265459
294795,3991412
167,0272152
9896,0250687
52449,1284575
387,0082096
168530,1408253
33,0105695
2109,0120812
76211,0040795
365222,2888046
342737,4385888
1574,0299658
451358,
13053,0397892
84892,1659337
109428,1288558
664,0117998
282035,2345759
262543,1971325
32657,0814255
957,0094012
375366,4547056
4011,0094721
12153,0381707
296523,2461520
699,0082398
345911,4786282
444109,4516352
8916,0120587
681,0066995
7551,0453467
16871,1127180
19913,1022603
6643,0054428
8363,0829482
15969,0107952
388,0454848
271234,2856896
10530,0114148
217923,2992146
15255,0443676
82695,1707386
20453,1187043
9476,0183790
213,0053125
707,0090264
621,0077631
9603,0112697
708,0093428
334524,1800302
1164,0449467
241258,3216348
14202,0446755
296099,1524930
3509,0405296
200727,1638002
12159,0120889
2034,0139654
1250,0259324
50646,1570728
8321,0780536
13068,0477078
254201,3140100
8095,0056937
232572,1178665
1985,0387131
42222,0076245
1553,0411270
9479,0107688
319888,1083452
59440,1291584
676,0213149
8487,0120891
10948,0082406
425849,6259946
335796,4361050
5559,0389790
58233,1634122
39538,1598778
425650,
7461,0443274
239563,2170593
81188,1446192
6075,0106519
322240,4383594
927,0087363
305943,2726552
13811,0448011
204082,2312718
770,0031381
11647,0369060
4512,0443680
9366,0119008
27022,0963966
8619,0311113
41513,0472181
293863,1655441
209244,1545754
4347,0783233
4133,0221027
225574,2024469
5549,0100502
11970,0119282
309809,1754656
14069,0808506
88,0092890
321741,3322364
22803,1197624
294963,2494362
1429,0307901
55779,1622979
9364,1181614
58244,1374992
365942,3922818
274479,2446980
14869,1046173
8489,0248667
5879,0074102
339988,4287320
8913,0098084
256961,3450650
338,0301357
20156,0109759
2670,0099864
4553,0361862
157849,1972571
693,0290002
60308,1210166
509,0125439
9802,0117500
86822,1945228
650,0101507
34584,0088323
37735,1282140
11699,1095217
4516,0778784
1452,0348150
7555,0462499
8328,1023481
7446,0942385
256591,2381941
28178,1028532
122906,2194499
11036,0332280
793,0090756
6947,0368447
9792,0454841
243683,2626350
984,0066999
9339,0389860
288036,3165612
4643,0406816
10315,0432283
146216,1821694
9982,0371606
10674,0120762
80321,1277953
76285,1854564
8810,0082694
11127,0844760
817,0145660
21489,0071935
291870,1860213
320,0278504
9286,0414982
7840,0443649
71552,1605630
10386,0129167
10483,0452608
8961,0172156
1966,0346491
8656,0120647
333352,2057392
311,0087843
80295,0150661
109414,1245492
2108,0088847
238615,2140379
137106,1490017
846,0120902
133805,1939659
248058,0243370
158015,2184339
1584,0332379
4995,0118749
385687,5433140
72559,1583421
9539,1029234
279229,3260022
408220,2494376
249070,2679042
4141,0465602
170522,3759416
10865,0230011
2698,0413099
2493,0093779
13387,1129442
80752,0089163
15,0033467
9381,0364970
252578,3021842
24803,1135503
258216,1937390
257445,1051904
57214,1636826
322,0327056
10320,0377109
9705,0244244
2756,0096754
266647,3332064
1901,0385267
347026,3387266
9593,0107362
50348,1189340
3933,0121164
68,0088846
37137,0102510
3536,0141926
8009,0091203
332979,1620935
73262,1643222
1541,0103074
439155,6063866
10658,0091225
11430,0318403
347183,5445056
2114,0173840
990,0054997
2755,0257360
88751,0373051
34851,1424381
37094,0106856
170687,0787474
412203,5974388
57201,1210819
73935,1545106
87093,1126590
330483,3797868
2253,0985699
8329,1038988
242095,2910814
184,0119396
4547,0258000
369557,3544112
36670,0086006
11566,0106673
22907,1135084
10137,0164912
221356,
104,0130827
9029,1033643
24122,1205535
227156,0435651
305829,
296360,3068194
212778,2883512
592,0071360
319,0108399
62215,1527186
522,0109707
1907,0163978
11665,0425061
8536,0081573
186,0425210
9012,0322802
948,0077651
374720,5013056
871,0063442
9023,0166813
316023,2823054
348014,0163109
391,0058461
9386,0107206
942,0097733
2335,0804540
11968,0378109
634,0243155
114,0100405
10184,1001508
68828,0151866
392,0241303
451084,4477888
37136,0095705
167073,2381111
10010,0465925
10661,0960144
11774,0339291
9836,0366548
117263,2302755
4944,0887883
315011,4262980
9348,0114508
8456,1023111
10009,0328880
1656,0386140
107846,1211956
623,0095159
49990,0452661
9626,0089893
72545,1397514
329981,2582500
766,0106308
768,0120681
7553,0348333
4032,0102492
14139,0480669
132363,1327773
374473,5168192
424998,6113488
24253,1216487
1636,0230030
203833,0816442
10054,0227538
5955,0237572
1251,0498380
59859,1650554
1370,0095956
2323,0097351
9276,0133751
588,0384537
329833,1608290
91586,2226417
2898,0119822
1992,1077258
11371,0227445
929,0120685
1523,0455590
18501,1034032
2605,0091949
1367,0079817
12144,0095489
9889,0256380
9671,0090555
11194,0379557
51162,1449283
938,0059578
8068,0112851
9493,0096320
25,0418763
5175,0266915
10601,0316396
340676,4714782
18823,0800320
10947,0475293
9327,0117218
8852,0093777
22705,0200192
11975,0119978
10559,0186151
306943,2597760
330333,4040042
5038,0497465
242828,3398268
7012,0085404
9732,0120131
38142,0983213
6466,0329101
84383,1954299
440,0758730
37296,0087951
943,0104714
10140,0980970
248574,1731701
824,0203009
9820,0120783
44896,1192628
142,0388795
15592,0094715
9902,0295700
241251,3181822
342472,2184233
2057,0218922
44877,1514041
172,0098382
404378,3606888
313922,4062536
157386,1714206
417644,0493405
9487,0120623
298312,3567288
582,0405094
37710,1243957
46705,1120985
947,0056172
9426,0091064
354556,4600952
172385,2357291
326215,3411432
8367,0102798
10395,0111742
419700,5893332
243688,1029360
647,0385700
8843,0209958
1587,0108550
393519,4954522
276907,3569230
8055,0976051
82990,2109184
1267,0396555
25475,1216516
27581,1386588
321697,2080374
71676,1071875
9535,0122933
8584,0184894
6145,0488120
26178,0087981
9356,0100050
9316,0368909
10155,0120399
13179,0823671
9631,0120768
354859,4776998
9571,0106677
417859,0448694
1579,0472043
8198,0258068
451369,
38365,1375670
1281,0118689
449844,4689402
13310,1139797
1691,0498353
8859,0242423
10153,0120184
1246,0479143
9531,0086393
36349,0090735
4147,0257044
11544,0275847
11067,0110442
1389,0120780
68817,1068242
1623,0080474
4970,0348836
455,0286499
1948,0479884
174772,2051879
39513,1092026
9374,0104070
131677,0407230
9428,0265666
258509,2974918
79,0299977
109421,2053463
9341,0298814
13474,0804516
9679,0187078
323675,2869728
9471,0305357
1586,0363988
48171,1161864
19912,1144884
8273,0328828
9619,0118928
303,0038787
28435,0023249
8839,0112642
8416,0065571
11812,0253867
17609,0870984
5145,0429715
8292,0430105
9340,0089218
14030,0064418
152790,1294970
10192,0892791
11688,0120917
470,0315733
169813,2370248
49517,1340800
7220,0330793
37834,1013743
13184,0814022
11238,0115491
10340,0048280
1592,0117381
1900,0181865
434273,4693612
50014,1454029
287424,1881002
32569,0057693
46195,1436562
87818,1333125
11524,0083190
5236,0373469
187017,2294449
595,0056592
110143,0194926
19542,0040725
20036,1094198
9336,0087928
196867,1823664
3175,0072684
300673,2025690
11237,0366174
11319,0076618
293771,3816458
80271,1592873
1678,0047034
149871,2576852
11031,0088258
72976,0443272
1092,0041959
51739,1568921
11973,0146309
377,0087800
8836,0443701
261023,1355683
284536,2039393
201085,2554274
41283,1433108
156235,0077728
404,0166896
28355,0795351
11886,0070608
205588,1995390
11631,0795421
4543,0085959
8488,0386588
8005,0107977
996,0036775
11836,0345950
8643,0404032
272693,1666801
15566,0252028
8452,0216216
339408,4196450
382322,4853102
9390,0116695
27854,0035896
23303,0101356
2207,0450232
4256,0306047
1430,0310793
223,0032976
70667,1613750
13027,1059786
7485,0822854
11636,0386005
374475,4048272
36691,1294213
926,0177789
368031,3352390
8835,0250494
81,0087544
837,0086541
10278,0124595
116711,0848537
334376,4337072
16867,0833960
5072,0464196
18269,0249677
7326,0467406
15159,0838232
134,0190590
814,0082010
369697,4191702
22794,0844471
51620,1500491
57353,1446147
11679,0329774
294652,2452200
297806,1490785
38050,1385826
340945,2032572
49021,1448755
283445,2752772
334517,3922798
4192,0077413
37135,0120855
75258,1217213
9994,0091149
9472,0364725
10585,0094862
978,0120102
43959,1596346
11678,0190865
2252,0765443
11782,0104684
334074,3247714
9928,0358082
50601,1486193
10515,0092067
49524,0790736
134374,1980209
9392,0435625
4959,0963178
975,0050825
9481,0145681
775,0000417
2652,0424136
90,0086960
267192,1703957
879,0102057
14574,0914798
14753,0494834
11216,0095765
77987,1602613
316152,1124037
50609,1359423
241239,2937898
2133,0177971
335778,3231054
839,0067023
18089,1076240
23742,1385867
11635,0302886
277217,3440298
161321,0817545
410199,5640450
153158,1634003
9559,0107808
14097,0417397
10590,0277434
2320,0116253
7978,0780653
31011,0485947
401689,5327922
8054,1054606
258363,3147312
1830,0399295
23048,1231587
450636,
10048,0382992
4836,0375912
12704,0093278
239,0053291
24930,0075642
628,0110148
9313,0120744
7520,0094889
4824,0119395
397442,3155328
179109,2821088
12289,0425637
338189,4645368
333669,2368619
8271,0486822
44865,1462900
81005,1351685
2899,0250223
11814,0090305
23033,0034928
180299,2265171
393559,2321405
10498,0107843
558,0316654
46503,1175709
10693,0046183
228066,1976009
32613,0068713
9387,0082198
11452,0283111
33831,0079668
11671,0974554
110416,1865505
277547,2139555
199,0117731
17979,1067106
987,0071524
612,0408306
3594,0481369
9040,0070666
273477,1727776
283552,2547584
4816,0165798
299824,4276752
756,0032455
9870,0800039
10179,0087451
142061,2166834
6957,0405422
5718,0388182
765,0092991
71670,1255916
1817,0183649
4234,0134084
21454,0039536
317744,1629242
347182,
34673,0330541
18086,0097390
111809,0368414
339964,2239822
8748,0494222
8265,1064932
576,0065214
16523,0386117
5157,0078846
398936,5980746
1624,0119528
55580,0113049
45772,0377981
6623,0119874
133557,2132485
286538,3722062
111627,0371881
249164,1355630
6279,0108147
1647,0292506
5156,0040522
1645,0117913
2470,0103791
77174,1623288
10591,0265208
31867,1053424
8051,0272338
9772,0118571
10200,0970416
62835,1657507
27429,0073705
41233,1193631
446493,6587078
9641,0452598
252,0067992
44945,1529572
2440,0260991
11674,0115433
270010,2980210
888,0109813
246080,2261331
376290,4540710
426,0052357
19959,0986263
439151,5642856
288,0044706
3766,0040525
46853,0076749
297702,2252552
12113,0758774
11478,0192614
254904,2402157
1542,0151804
967,0054331
75900,1655420
11778,0077416
8967,0478304
297222,2338151
1265,0398808
776,0031885
9488,0287717
826,0050212
169209,2171867
12508,0202470
97,0084827
8866,0117979
9637,0267913
872,0045152
68728,1623205
137321,1837709
199373,2005374
21191,1127715
2310,0442933
301348,2093991
10196,0938283
299534,4154796
439,0053779
64124,1235552
440855,
11397,0277371
9361,0104691
1970,0391198
15092,1121931
73861,1273235
331781,2870648
10385,0162983
451735,5331594
38055,1001526
9277,0070735
291081,1259574
818,0295178
175112,2483260
1946,0120907
16366,0264734
8247,0489099
416166,5788136
8065,0478087
9955,0445934
13054,0901507
451452,1316079
55420,1549572
9477,0349683
23437,1179056
175574,1621039
329263,3702996
10775,0338564
17266,0118414
19204,0082307
11130,0368933
2046,0219699
5172,0469263
8688,0120832
9714,0119303
783,0083987
263109,2872750
11551,0122718
396263,5923962
221667,2707848
1955,0080678
4233,0120082
3101,0099819
2787,0134847
14756,1220719
46812,1400526
12242,0279967
4614,0164184
9358,0309593
11210,0117496
11615,0289992
1090,0139809
115290,2287663
22881,0878804
2604,0096969
3981,0207201
246741,3416742
75735,1876547
318781,4005402
136835,2011159
10692,0099763
9044,0375154
246860,2452254
26983,0053133
1885,0087538
282984,3715320
18621,0133412
41439,1477076
2757,0268126
10996,0243585
256917,3007512
76025,1723811
306947,2400463
9895,0483726
11281,0082495
705,0042192
3603,0779982
451171,
447450,5677324
103731,1935179
55,0245712
5653,0309820
265195,3011894
8337,0096256
132169,0105857
16436,0844457
8649,0163988
845,0044079
10604,0057831
11845,0256103
10304,0367093
55931,0328832
15163,0454776
9804,0114898
11887,0962726
323676,2702724
285783,3488710
6282,0200550
1411,0102757
9285,0215129
1580,0040746
301875,3289728
308369,2582496
16071,0418586
9075,0389557
289222,1730768
80430,0079077
2005,0105417
12797,0995039
19994,1131734
843,0118694
1493,0212346
85446,1800741
13908,0295427
220,0048028
10156,0082517
35196,0114272
9279,0116705
794,0075005
9378,0245674
12085,0951216
10065,0384806
11474,0080120
227719,2436386
317557,4341582
593,0069293
76493,1645170
100683,1735862
72784,1850397
9352,0356150
10544,0277941
1725,0055614
9486,0274166
609,0084516
23631,0985694
10747,0075029
44040,1314655
16859,0097814
4257,0362120
11692,0180052
2291,0099871
84203,1577052
330112,3774466
9030,0406759
71701,0056576
245168,3077214
438983,
40807,1306980
9470,0373074
613,0363163
9359,0110478
45225,0096926
298382,2910904
282813,2799166
9016,0133240
11400,0402399
9310,0465142
42997,0055884
10297,0045891
11648,0417001
11901,0068699
9880,0247638
2016,0444182
67913,1540133
4169,0401997
339419,4669986
10110,0092965
8270,0427470
13501,0484111
301804,3174376
257088,2058673
25624,0120036
21032,0112453
9969,0790604
10313,1234548
2119,0099371
3683,0418689
2039,0093565
2330,0152930
865,0093894
74643,1655442
38018,0329111
32850,0041088
490,0050976
68722,1560747
8867,0098141
25643,0899106
72331,1611224
351339,4190530
102362,2101341
38317,1222817
12140,0347246
13163,0218864
449652,6608132
251519,3139072
241,0110632
1391,0245574
3563,0762107
192141,1781922
8741,0120863
12279,0338459
127373,1932767
9676,0387877
1852,0469641
308504,2493486
10995,0101316
12662,0091799
32617,0072705
2018,0209475
125509,2375779
6415,0120188
3875,0386342
109451,1985966
968,0072890
447427,5988966
77016,1855199
421817,2179237
23385,1183908
1103,0082340
17692,0085750
10647,0223897
944,0122151
9273,0112281
1913,0369702
44048,0477080
27644,0053220
26320,1127896
30497,0072271
9621,0368709
10586,0116409
19265,1178663
188161,2557490
174675,2317225
9538,0081455
1610,0119114
2640,0097493
71672,1865567
70670,1614989
14306,0822832
21208,1148204
1547,0093437
23759,1020558
11545,0128445
9208,0115759
110420,2140203
594,0362227
10545,0116583
11088,0252503
293767,2513074
8374,0144117
250546,3322940
375315,5186714
24402,0071464
339403,3890160
9397,0251075
337703,3666024
59961,1599348
78781,5544521
244267,2884206
207768,2537176
51384,1150947
829,0071315
178809,1160996
74997,1530509
9556,0099365
88042,1047540
18274,0068615
923,0077402
8043,0072735
9884,0233469
10567,0130623
12244,0472033
1685,0065462
9064,0095294
8923,0385002
20235,0167038
51043,0113682
392629,5673202
5279,0280707
9829,0475276
338964,1798603
414768,5931726
